"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	25	641.5	852.5	109	"Alive"
"2"	26	638	853.5	103	"Alive"
"3"	27	632.5	855.5	129	"Alive"
"4"	28	622	858.5	103	"Alive"
"5"	29	608.5	871.5	173	"Alive"
"6"	30	612.5	866.5	141	"Alive"
"7"	31	613	861.5	196	"Alive"
"8"	32	605.5	856.5	94	"Alive"
"9"	33	604.5	858	102	"Alive"
"10"	34	603.5	859	99	"Alive"
"11"	35	605	862.5	91	"Alive"
"12"	36	600.5	867.5	104	"Alive"
"13"	37	598.5	873	116	"Alive"
"14"	38	597	874	116	"Alive"
"15"	39	596	873.5	122	"Alive"
