"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	591	1053.5	140	"Alive"
"2"	19	596.5	1039.5	57	"Alive"
"3"	20	600	1041	407	"Alive"
"4"	21	602	1035.5	323	"Alive"
"5"	22	607.5	1041	88	"Dead"
"6"	23	608.5	1039.5	297	"Alive"
"7"	24	625.5	1042.5	119	"Dead"
"8"	25	625.5	1039.5	200	"Dead"
"9"	26	627	1034	303	"Dead"
"10"	27	626.5	1037	209	"Dead"
"11"	28	622.5	1039.5	155	"Dead"
"12"	29	634	1051.5	301	"Dead"
"13"	30	621	1045	244	"Dead"
"14"	31	610	1048	265	"Alive"
"15"	32	612	1050	197	"Alive"
"16"	33	605.5	1046	63	"Dead"
"17"	34	601	1040	300	"Alive"
"18"	35	597	1040.5	189	"Alive"
"19"	36	595.5	1047.5	102	"Alive"
"20"	37	598	1043	109	"Alive"
"21"	38	601	1044	134	"Alive"
"22"	39	599	1032.5	95	"Alive"
