"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	25	1028	238.5	147	"Alive"
"2"	26	1030	234.5	173	"Alive"
"3"	27	1031.5	240	128	"Alive"
"4"	28	1050	241	116	"Alive"
"5"	29	1055.5	240	117	"Alive"
"6"	30	1036.5	244	89	"Alive"
"7"	31	1040.5	259.5	109	"Alive"
"8"	32	1040	257.5	123	"Alive"
"9"	33	1043	243.5	92	"Alive"
"10"	34	1041.5	245.5	86	"Alive"
"11"	35	1034.5	256	131	"Alive"
"12"	36	1052.5	249.5	166	"Alive"
"13"	37	1034.5	254	87	"Alive"
"14"	38	1041	251	80	"Alive"
"15"	39	1037.5	249	99	"Alive"
