"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	6	639	1048.5	293	"Transitional"
"2"	7	627.5	1045	139	"Alive"
"3"	8	615.5	1037.5	177	"Alive"
"4"	9	616	1032	90	"Alive"
"5"	10	610	1022.5	183	"Alive"
"6"	11	618.5	1030	274	"Alive"
"7"	12	582.5	1041	139	"Alive"
"8"	13	610	1040	169	"Alive"
"9"	14	613	1056.5	161	"Alive"
"10"	15	595	1035	160	"Alive"
"11"	16	594.5	1022.5	144	"Alive"
"12"	17	587	1039.5	151	"Alive"
"13"	18	602	1052.5	146	"Alive"
"14"	19	612	1015.5	135	"Alive"
"15"	20	602.5	1030.5	103	"Alive"
"16"	21	599	1024	132	"Alive"
"17"	22	599	1027	125	"Alive"
"18"	23	620.5	1025	233	"Alive"
"19"	24	612	1026	103	"Alive"
"20"	25	610.5	1032	128	"Dead"
"21"	26	630	1029	130	"Alive"
"22"	27	604.5	1041.5	125	"Alive"
