"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	779	904	169	"Alive"
"2"	21	785.5	899.5	122	"Alive"
"3"	22	785.5	898.5	116	"Transitional"
"4"	23	787.5	897	121	"Alive"
"5"	24	797.5	907.5	216	"Alive"
"6"	25	791	911.5	241	"Alive"
"7"	26	803	906	123	"Alive"
"8"	27	803.5	906	159	"Alive"
"9"	28	804.5	897.5	298	"Alive"
"10"	29	805.5	894.5	225	"Alive"
"11"	30	814	892.5	121	"Alive"
"12"	31	820.5	905	127	"Alive"
"13"	32	824.5	906.5	133	"Alive"
"14"	33	823	899	217	"Alive"
"15"	34	821.5	913.5	124	"Alive"
"16"	35	808.5	911.5	70	"Alive"
"17"	36	817	912.5	151	"Alive"
"18"	37	814	917.5	187	"Alive"
"19"	38	829	919	80	"Alive"
"20"	39	849	926	370	"Alive"
