"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	413	469.5	121	"Alive"
"2"	19	432.5	476	207	"Alive"
"3"	20	442	486.5	208	"Alive"
"4"	21	417.5	496.5	201	"Alive"
"5"	22	393	499	116	"Alive"
"6"	23	391.5	497	132	"Alive"
"7"	24	391	495.5	139	"Alive"
"8"	25	404.5	494	158	"Alive"
"9"	26	402.5	498	165	"Alive"
"10"	27	395.5	507	182	"Alive"
"11"	28	398	504	175	"Alive"
"12"	29	408.5	520	157	"Alive"
"13"	30	408.5	512.5	107	"Alive"
"14"	31	406.5	513.5	105	"Alive"
"15"	32	408.5	509.5	102	"Alive"
"16"	33	408.5	507.5	101	"Alive"
"17"	34	410	499.5	104	"Alive"
"18"	35	406	501	107	"Alive"
"19"	36	408	505	110	"Alive"
"20"	37	408	502	106	"Alive"
"21"	38	408	501.5	101	"Alive"
"22"	39	406	501.5	98	"Alive"
