"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	372	442.5	102	"Alive"
"2"	24	380.5	456.5	115	"Alive"
"3"	25	381.5	460.5	103	"Alive"
"4"	26	383	459	95	"Alive"
"5"	27	376.5	457	240	"Alive"
"6"	28	377	458.5	416	"Alive"
"7"	29	362.5	457	74	"Alive"
"8"	30	360.5	456	101	"Alive"
"9"	31	357	455	92	"Alive"
"10"	32	358.5	461.5	88	"Alive"
"11"	33	354	462	106	"Alive"
"12"	34	347.5	478	99	"Alive"
"13"	35	346	479.5	78	"Alive"
"14"	36	355	464.5	161	"Alive"
"15"	37	359	466.5	167	"Alive"
"16"	38	355.5	470	85	"Alive"
"17"	39	351.5	474	79	"Alive"
