"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	16	620.5	928	161	"Alive"
"2"	17	617	924	168	"Alive"
"3"	18	619	918	91	"Alive"
"4"	19	633.5	930.5	128	"Alive"
"5"	20	624.5	927.5	121	"Alive"
"6"	21	624.5	929	141	"Alive"
"7"	22	622	927.5	111	"Alive"
"8"	23	622.5	927.5	154	"Alive"
"9"	24	629	940	138	"Alive"
"10"	25	636.5	938.5	138	"Alive"
"11"	26	642	927.5	173	"Alive"
"12"	27	640	935	272	"Dead"
"13"	28	638.5	929	183	"Dead"
"14"	29	638.5	932	454	"Dead"
"15"	30	617.5	931.5	87	"Alive"
"16"	31	617.5	934	102	"Alive"
"17"	32	617.5	934.5	243	"Alive"
"18"	33	619.5	929.5	150	"Alive"
"19"	34	621	929	203	"Alive"
"20"	35	625	926.5	200	"Alive"
"21"	36	624	930.5	252	"Alive"
"22"	37	630	925	318	"Alive"
"23"	38	636	934	126	"Alive"
"24"	39	630	927	240	"Alive"
