"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	16	1036	306.5	114	"Alive"
"2"	17	1039.5	307.5	119	"Alive"
"3"	18	1033	325	120	"Alive"
"4"	19	1035	320	87	"Alive"
"5"	20	1029.5	323	275	"Alive"
"6"	21	1036.5	320.5	127	"Alive"
"7"	22	1035.5	324.5	165	"Dead"
"8"	23	1011.5	325	90	"Dead"
"9"	24	1009	327	107	"Alive"
"10"	25	1012	334.5	128	"Alive"
"11"	26	1024	339	102	"Dead"
"12"	27	1026	342.5	174	"Dead"
"13"	28	1011.5	356.5	75	"Dead"
"14"	29	1019	352	245	"Dead"
"15"	30	1024.5	358	200	"Alive"
"16"	31	1028.5	360.5	439	"Dead"
"17"	32	1026.5	361.5	104	"Dead"
"18"	33	1037	355	92	"Alive"
"19"	34	1027.5	359	104	"Alive"
"20"	35	1026	360.5	115	"Alive"
"21"	36	1027	357	123	"Alive"
"22"	37	1024.5	359.5	141	"Alive"
"23"	38	1030.5	345.5	115	"Dead"
"24"	39	1027	346	106	"Alive"
