"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	14	1052	375	198	"Alive"
"2"	15	1060	372	198	"Alive"
"3"	16	1068.5	369.5	198	"Alive"
"4"	17	1076	374	198	"Alive"
"5"	18	1080.5	382	219	"Alive"
"6"	19	1082.5	388	191	"Alive"
"7"	20	1074.5	384	169	"Alive"
"8"	21	1067.5	353	145	"Alive"
"9"	22	1078.5	352	166	"Alive"
"10"	23	1099.5	353	144	"Alive"
"11"	24	1093.5	357.5	159	"Alive"
"12"	25	1092.5	358.5	257	"Alive"
"13"	26	1099.5	362.5	91	"Alive"
"14"	27	1106.5	369	141	"Alive"
"15"	28	1109	373	136	"Alive"
"16"	29	1117.5	381	106	"Alive"
"17"	30	1118.5	383	134	"Alive"
"18"	31	1116.5	387	110	"Alive"
"19"	32	1117	395	122	"Alive"
"20"	33	1113.5	392.5	98	"Alive"
"21"	34	1130	382.5	104	"Alive"
"22"	35	1131	379.5	91	"Alive"
"23"	36	1127	379.5	88	"Alive"
"24"	37	1124	377.5	103	"Alive"
"25"	38	1126	377.5	84	"Alive"
"26"	39	1128	378	99	"Alive"
