"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	14	400.5	320.5	168	"Alive"
"2"	15	404	304	178	"Alive"
"3"	16	380	297.5	229	"Alive"
"4"	17	379	296.5	235	"Alive"
"5"	18	377	286.5	138	"Alive"
"6"	19	374	285.5	161	"Alive"
"7"	20	385.5	282	155	"Alive"
"8"	21	375.5	279	148	"Alive"
"9"	22	366	274.5	155	"Alive"
"10"	23	373	285.5	257	"Alive"
"11"	24	387	288	317	"Alive"
"12"	25	361.5	293	146	"Alive"
"13"	26	356	276	82	"Alive"
"14"	27	360.5	275.5	105	"Alive"
"15"	28	358.5	271.5	108	"Alive"
"16"	29	358.5	270.5	62	"Alive"
"17"	30	378.5	269	206	"Alive"
"18"	31	379.5	271	96	"Alive"
"19"	32	362.5	275.5	82	"Alive"
"20"	33	356.5	271	105	"Alive"
"21"	34	374	270.5	96	"Dead"
"22"	35	374.5	266.5	109	"Dead"
"23"	36	375.5	267.5	98	"Alive"
"24"	37	375.5	268.5	98	"Alive"
"25"	38	369	282	113	"Alive"
"26"	39	372	282.5	92	"Alive"
