"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	25	1138	839	135	"Alive"
"2"	26	1125.5	836.5	69	"Alive"
"3"	27	1121.5	837.5	113	"Alive"
"4"	28	1122	834	90	"Alive"
"5"	29	1116	834	109	"Alive"
"6"	30	1104	846	111	"Alive"
"7"	31	1085	826	170	"Alive"
"8"	32	1083.5	829.5	146	"Alive"
"9"	33	1081	832	112	"Alive"
"10"	34	1071	828.5	104	"Alive"
"11"	35	1081.5	836	137	"Alive"
"12"	36	1089	837.5	155	"Alive"
"13"	37	1090.5	828.5	148	"Alive"
"14"	38	1088.5	836	92	"Alive"
"15"	39	1094	840.5	67	"Alive"
