"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	21	1221.5	198	110	"Alive"
"2"	22	1222	209.5	143	"Alive"
"3"	23	1208	222	103	"Alive"
"4"	24	1202	221.5	138	"Alive"
"5"	25	1196	220.5	96	"Alive"
"6"	26	1208.5	216.5	95	"Alive"
"7"	27	1215.5	219.5	135	"Alive"
"8"	28	1216	223	129	"Alive"
"9"	29	1199	232	148	"Alive"
"10"	30	1197.5	235.5	151	"Alive"
"11"	31	1212	232	104	"Alive"
"12"	32	1214.5	249	186	"Alive"
"13"	33	1210.5	252	111	"Alive"
"14"	34	1215	249.5	133	"Alive"
"15"	35	1227.5	253	87	"Alive"
"16"	36	1239.5	245	81	"Alive"
"17"	37	1227	245.5	122	"Alive"
"18"	38	1223	251	154	"Alive"
"19"	39	1220.5	256.5	107	"Alive"
