"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	241	914	225	"Alive"
"2"	24	248.5	913.5	167	"Alive"
"3"	25	233	915.5	113	"Alive"
"4"	26	227.5	917.5	104	"Alive"
"5"	27	217.5	902	100	"Alive"
"6"	28	211.5	904	112	"Alive"
"7"	29	208	894	105	"Alive"
"8"	30	202.5	893.5	120	"Alive"
"9"	31	209	899.5	113	"Alive"
"10"	32	208.5	903.5	124	"Alive"
"11"	33	203	900.5	116	"Alive"
"12"	34	196.5	900	210	"Alive"
"13"	35	194	895	122	"Alive"
"14"	36	195.5	893	150	"Alive"
"15"	37	193	895	126	"Alive"
"16"	38	195	891.5	130	"Alive"
"17"	39	195	887	124	"Alive"
