"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	10	1113.5	138.5	136	"Alive"
"2"	11	1120.5	147	115	"Alive"
"3"	12	1114	162	214	"Alive"
"4"	13	1110.5	144	105	"Alive"
"5"	14	1097	158.5	372	"Alive"
"6"	15	1100.5	144.5	165	"Alive"
"7"	16	1087.5	136.5	155	"Alive"
"8"	17	1079	135.5	136	"Alive"
"9"	18	1083.5	144.5	137	"Alive"
"10"	19	1090	119.5	116	"Alive"
"11"	20	1087.5	130	117	"Alive"
"12"	21	1083	123	147	"Alive"
"13"	22	1088	120.5	211	"Alive"
"14"	23	1068.5	117.5	114	"Alive"
"15"	24	1067	117	111	"Alive"
"16"	25	1054	139	197	"Alive"
"17"	26	1058.5	130.5	168	"Alive"
"18"	27	1057	132	152	"Alive"
"19"	28	1061	129	118	"Alive"
"20"	29	1069.5	127.5	70	"Alive"
"21"	30	1073	122.5	105	"Alive"
"22"	31	1069	123.5	94	"Alive"
"23"	32	1070.5	124.5	98	"Alive"
"24"	33	1077	125.5	107	"Alive"
"25"	34	1074.5	124	107	"Alive"
"26"	35	1073.5	124.5	105	"Alive"
"27"	36	1068.5	127	113	"Alive"
"28"	37	1067.5	125	102	"Alive"
"29"	38	1061	121	105	"Alive"
"30"	39	1063	124	106	"Alive"
