"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	16	1240.5	547.5	109	"Alive"
"2"	17	1228.5	544	220	"Alive"
"3"	18	1223	547.5	120	"Alive"
"4"	19	1227.5	543	207	"Dead"
"5"	20	1216	550	179	"Dead"
"6"	21	1222.5	547.5	93	"Dead"
"7"	22	1219.5	553.5	441	"Dead"
"8"	23	1216.5	551	194	"Dead"
"9"	24	1225	562.5	138	"Dead"
"10"	25	1241	556.5	118	"Dead"
"11"	26	1239	558.5	331	"Dead"
"12"	27	1223.5	559	430	"Dead"
"13"	28	1218	561	358	"Dead"
"14"	29	1218.5	558.5	139	"Dead"
"15"	30	1214.5	570	347	"Dead"
"16"	31	1210	569	113	"Dead"
"17"	32	1217.5	576.5	96	"Dead"
"18"	33	1232.5	582.5	103	"Dead"
"19"	34	1217	576	265	"Dead"
"20"	35	1212	581	150	"Dead"
"21"	36	1217.5	580	136	"Dead"
"22"	37	1230	578.5	217	"Dead"
"23"	38	1235	579.5	128	"Dead"
"24"	39	1233	588	321	"Dead"
