"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	1158.5	553.5	106	"Alive"
"2"	21	1152	559.5	113	"Alive"
"3"	22	1145.5	566	146	"Alive"
"4"	23	1151.5	563.5	151	"Alive"
"5"	24	1160	572.5	141	"Dead"
"6"	25	1161.5	578	178	"Dead"
"7"	26	1169.5	568.5	185	"Dead"
"8"	27	1171	568.5	139	"Dead"
"9"	28	1176	550	277	"Dead"
"10"	29	1182	559	587	"Dead"
"11"	30	1186	554	398	"Dead"
"12"	31	1185.5	555.5	438	"Dead"
"13"	32	1201.5	567	218	"Dead"
"14"	33	1205.5	572	124	"Dead"
"15"	34	1211	570	280	"Dead"
"16"	35	1200	564.5	129	"Dead"
"17"	36	1193	569.5	144	"Dead"
"18"	37	1200.5	553	189	"Dead"
"19"	38	1193.5	553	206	"Dead"
"20"	39	1199	553.5	121	"Dead"
