"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	15	464.5	146	124	"Alive"
"2"	16	475.5	141.5	134	"Alive"
"3"	17	471.5	137.5	130	"Alive"
"4"	18	465.5	126.5	128	"Alive"
"5"	19	451.5	128	136	"Alive"
"6"	20	447.5	128	144	"Alive"
"7"	21	442.5	137.5	96	"Alive"
"8"	22	449.5	151.5	183	"Alive"
"9"	23	454	153.5	89	"Alive"
"10"	24	461	148.5	153	"Alive"
"11"	25	468	144.5	149	"Alive"
"12"	26	474	146.5	183	"Alive"
"13"	27	483.5	147	110	"Alive"
"14"	28	481	142.5	93	"Alive"
"15"	29	470.5	130	92	"Alive"
"16"	30	472.5	128	101	"Alive"
"17"	31	477	128.5	94	"Alive"
"18"	32	478.5	128	69	"Alive"
"19"	33	476.5	129.5	86	"Alive"
"20"	34	475.5	132.5	90	"Alive"
"21"	35	474.5	133.5	85	"Alive"
"22"	36	472.5	135	94	"Alive"
"23"	37	477.5	126	85	"Alive"
"24"	38	482.5	133	87	"Alive"
"25"	39	483	137	90	"Alive"
