"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	847.5	294.5	134	"Alive"
"2"	23	840	273.5	277	"Alive"
"3"	24	846.5	264.5	104	"Alive"
"4"	25	854.5	256	88	"Alive"
"5"	26	844	257	96	"Alive"
"6"	27	835	269	149	"Alive"
"7"	28	835.5	258.5	149	"Alive"
"8"	29	822.5	237	93	"Alive"
"9"	30	825.5	252	175	"Alive"
"10"	31	823	243.5	190	"Alive"
"11"	32	821.5	246	214	"Alive"
"12"	33	825	248	146	"Alive"
"13"	34	809.5	241	89	"Alive"
"14"	35	808	257.5	116	"Alive"
"15"	36	806	255	110	"Alive"
"16"	37	807.5	256	104	"Alive"
"17"	38	806.5	234.5	83	"Alive"
"18"	39	806	235.5	101	"Alive"
