"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	12	353.5	312	169	"Alive"
"2"	13	366.5	314	125	"Alive"
"3"	14	357	327	162	"Alive"
"4"	15	354	322	149	"Alive"
"5"	16	363.5	333	93	"Alive"
"6"	17	358.5	335	129	"Alive"
"7"	18	348	350.5	132	"Alive"
"8"	19	366.5	347	110	"Alive"
"9"	20	369.5	329	184	"Alive"
"10"	21	381.5	320.5	132	"Alive"
"11"	22	376.5	328.5	201	"Alive"
"12"	23	383.5	327	201	"Alive"
"13"	24	383	328	404	"Alive"
"14"	25	375.5	338	352	"Alive"
"15"	26	375.5	338	100	"Alive"
"16"	27	375.5	331	264	"Alive"
"17"	28	375.5	338	116	"Alive"
"18"	29	385.5	329.5	86	"Alive"
"19"	30	387.5	327.5	90	"Alive"
"20"	31	395	322	410	"Alive"
"21"	32	390	319.5	156	"Alive"
"22"	33	402	310	170	"Alive"
"23"	34	408	310.5	212	"Dead"
"24"	35	419	304	156	"Dead"
"25"	36	418.5	298.5	242	"Dead"
"26"	37	408.5	293	96	"Dead"
"27"	38	412	295	141	"Alive"
"28"	39	406.5	298	94	"Alive"
