"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	950	932.5	141	"Alive"
"2"	18	954.5	922	102	"Alive"
"3"	19	952	925	129	"Alive"
"4"	20	951.5	942.5	209	"Alive"
"5"	21	962.5	959.5	106	"Alive"
"6"	22	972	964	121	"Alive"
"7"	23	980	977.5	353	"Alive"
"8"	24	986	968.5	120	"Alive"
"9"	25	987.5	968	155	"Alive"
"10"	26	980	960	101	"Alive"
"11"	27	986.5	970	127	"Alive"
"12"	28	983	964.5	378	"Alive"
"13"	29	979	969.5	108	"Alive"
"14"	30	973	974.5	169	"Alive"
"15"	31	970	978	173	"Alive"
"16"	32	968.5	968.5	134	"Alive"
"17"	33	971	964.5	109	"Alive"
"18"	34	976	961.5	111	"Dead"
"19"	35	974	965	121	"Alive"
"20"	36	971.5	964.5	82	"Alive"
"21"	37	971	967	137	"Alive"
"22"	38	973	965	96	"Alive"
"23"	39	968	980	92	"Alive"
