"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	673.5	274	132	"Alive"
"2"	18	657	271	138	"Alive"
"3"	19	658	278	173	"Alive"
"4"	20	666.5	283.5	190	"Alive"
"5"	21	667	281.5	210	"Alive"
"6"	22	665.5	287	108	"Alive"
"7"	23	681	293.5	126	"Alive"
"8"	24	666.5	280.5	108	"Alive"
"9"	25	670	290	92	"Alive"
"10"	26	671	294	97	"Alive"
"11"	27	672	290.5	120	"Alive"
"12"	28	685.5	286	99	"Alive"
"13"	29	681	274.5	214	"Alive"
"14"	30	682	284.5	155	"Alive"
"15"	31	678.5	286.5	212	"Alive"
"16"	32	659.5	301.5	72	"Alive"
"17"	33	657	297.5	154	"Alive"
"18"	34	657	295.5	125	"Alive"
"19"	35	667.5	293	131	"Dead"
"20"	36	651	293	115	"Dead"
"21"	37	654.5	294.5	96	"Alive"
"22"	38	652	297.5	337	"Alive"
"23"	39	658.5	306	99	"Dead"
