"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	737.5	462	206	"Alive"
"2"	18	744	453.5	122	"Alive"
"3"	19	759	446	127	"Alive"
"4"	20	746.5	459	185	"Alive"
"5"	21	746.5	464	178	"Alive"
"6"	22	742.5	456.5	341	"Alive"
"7"	23	740.5	443.5	99	"Alive"
"8"	24	750	446	188	"Alive"
"9"	25	763.5	442	219	"Alive"
"10"	26	763	446.5	103	"Alive"
"11"	27	775	445	146	"Alive"
"12"	28	774	459	226	"Alive"
"13"	29	782.5	458.5	121	"Alive"
"14"	30	774	467.5	103	"Alive"
"15"	31	768.5	466.5	79	"Alive"
"16"	32	765	465.5	87	"Alive"
"17"	33	760	482.5	102	"Alive"
"18"	34	757.5	485	100	"Alive"
"19"	35	759	487	91	"Alive"
"20"	36	752	487	99	"Alive"
"21"	37	755.5	483	104	"Alive"
"22"	38	741	472	81	"Alive"
"23"	39	730.5	475.5	235	"Alive"
