"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	624.5	272.5	145	"Alive"
"2"	25	618.5	268	235	"Alive"
"3"	26	621.5	271	170	"Dead"
"4"	27	639	278.5	103	"Dead"
"5"	28	635.5	283	94	"Dead"
"6"	29	622.5	282.5	180	"Dead"
"7"	30	629	294.5	146	"Dead"
"8"	31	617.5	284	119	"Dead"
"9"	32	605.5	284	509	"Dead"
"10"	33	609	277	445	"Dead"
"11"	34	612.5	286	156	"Dead"
"12"	35	600.5	295.5	77	"Dead"
"13"	36	613	283.5	107	"Dead"
"14"	37	609.5	285.5	201	"Dead"
"15"	38	609.5	287.5	164	"Dead"
"16"	39	618.5	287.5	212	"Dead"
