"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	1096	1045	176	"Alive"
"2"	19	1115	1038	80	"Alive"
"3"	20	1099.5	1044	177	"Alive"
"4"	21	1090	1037.5	354	"Alive"
"5"	22	1096	1038	157	"Alive"
"6"	23	1083	1037	211	"Alive"
"7"	24	1091.5	1040	400	"Alive"
"8"	25	1098	1039	231	"Alive"
"9"	26	1096	1035.5	277	"Dead"
"10"	27	1101	1018	203	"Dead"
"11"	28	1101.5	1020.5	186	"Alive"
"12"	29	1102	1017.5	174	"Dead"
"13"	30	1098.5	1016	202	"Dead"
"14"	31	1113.5	1014.5	636	"Dead"
"15"	32	1101	1019	377	"Alive"
"16"	33	1114.5	1006	117	"Dead"
"17"	34	1094.5	1014.5	205	"Dead"
"18"	35	1107.5	1002.5	105	"Alive"
"19"	36	1107	1005	108	"Alive"
"20"	37	1108	1004	98	"Alive"
"21"	38	1108.5	1004	68	"Alive"
"22"	39	1109	1009	152	"Alive"
