"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	204	787	255	"Alive"
"2"	24	202	788.5	134	"Alive"
"3"	25	204	805.5	126	"Alive"
"4"	26	204	803	118	"Alive"
"5"	27	195.5	802	159	"Alive"
"6"	28	186	798	231	"Alive"
"7"	29	184.5	800	186	"Alive"
"8"	30	178	800.5	147	"Alive"
"9"	31	176	802.5	173	"Alive"
"10"	32	180.5	800	224	"Alive"
"11"	33	177	789	202	"Alive"
"12"	34	189	798.5	93	"Alive"
"13"	35	179.5	785	118	"Alive"
"14"	36	179	785	144	"Alive"
"15"	37	166	788	96	"Alive"
"16"	38	175	799.5	78	"Alive"
"17"	39	173	809	140	"Alive"
