"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	12	720.5	537	251	"Alive"
"2"	13	703	557.5	120	"Alive"
"3"	14	702	556.5	168	"Alive"
"4"	15	713	554.5	160	"Alive"
"5"	16	727	554	160	"Alive"
"6"	17	730.5	550	205	"Alive"
"7"	18	727.5	552.5	111	"Alive"
"8"	19	726	558.5	129	"Alive"
"9"	20	734	554.5	172	"Alive"
"10"	21	741.5	532.5	139	"Alive"
"11"	22	734	539	282	"Alive"
"12"	23	740.5	541	201	"Alive"
"13"	24	732	540	114	"Alive"
"14"	25	736	543	136	"Alive"
"15"	26	750	533	338	"Dead"
"16"	27	740.5	541.5	232	"Alive"
"17"	28	737	534.5	118	"Alive"
"18"	29	737.5	530	186	"Dead"
"19"	30	736.5	532	79	"Alive"
"20"	31	738	535.5	85	"Alive"
"21"	32	743.5	535.5	102	"Dead"
"22"	33	755.5	520	338	"Dead"
"23"	34	752	521	293	"Alive"
"24"	35	746	514.5	541	"Dead"
"25"	36	750.5	521.5	459	"Alive"
"26"	37	765.5	518	175	"Alive"
"27"	38	764.5	517	422	"Dead"
"28"	39	752	508.5	120	"Alive"
