"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	229.5	325.5	276	"Alive"
"2"	20	252.5	318	113	"Alive"
"3"	21	260	320.5	176	"Alive"
"4"	22	258.5	313	161	"Alive"
"5"	23	290.5	315	129	"Alive"
"6"	24	274	326.5	136	"Alive"
"7"	25	259	340	140	"Alive"
"8"	26	241.5	335.5	127	"Alive"
"9"	27	236.5	343.5	142	"Alive"
"10"	28	237	325.5	136	"Alive"
"11"	29	233.5	327	102	"Alive"
"12"	30	243	341.5	114	"Alive"
"13"	31	244	342	122	"Alive"
"14"	32	245.5	337.5	145	"Alive"
"15"	33	249	339	144	"Alive"
"16"	34	249.5	337	138	"Alive"
"17"	35	244	339	192	"Alive"
"18"	36	239.5	345.5	106	"Alive"
"19"	37	241	349.5	90	"Alive"
"20"	38	244	347.5	95	"Alive"
"21"	39	246	346.5	100	"Alive"
