"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	557.5	671.5	256	"Alive"
"2"	23	561	677	229	"Alive"
"3"	24	562.5	676	225	"Alive"
"4"	25	560	686	117	"Alive"
"5"	26	556	682	160	"Alive"
"6"	27	558	680.5	161	"Alive"
"7"	28	562	667	152	"Alive"
"8"	29	563	663	138	"Alive"
"9"	30	563.5	663.5	132	"Alive"
"10"	31	556.5	661	218	"Alive"
"11"	32	557	660	116	"Alive"
"12"	33	548.5	654.5	128	"Alive"
"13"	34	561.5	641.5	227	"Alive"
"14"	35	576.5	631	110	"Alive"
"15"	36	586.5	627.5	135	"Alive"
"16"	37	582.5	631	154	"Alive"
"17"	38	583	633	150	"Alive"
"18"	39	585	634	149	"Alive"
