"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	25	1038.5	132	108	"Alive"
"2"	26	1018.5	135.5	131	"Alive"
"3"	27	1019	133.5	156	"Alive"
"4"	28	1017.5	132	238	"Alive"
"5"	29	1014	132	194	"Alive"
"6"	30	1012.5	136.5	211	"Alive"
"7"	31	1003.5	123	105	"Alive"
"8"	32	1004	118	85	"Alive"
"9"	33	1016.5	130	111	"Alive"
"10"	34	1016	128.5	104	"Alive"
"11"	35	1023	115	89	"Alive"
"12"	36	1023.5	114.5	79	"Alive"
"13"	37	1024	114	79	"Alive"
"14"	38	1013.5	122	82	"Alive"
"15"	39	1016	122	91	"Alive"
