"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	25	658	169	101	"Alive"
"2"	26	661	170	136	"Alive"
"3"	27	666	169	133	"Alive"
"4"	28	682	178.5	107	"Alive"
"5"	29	683.5	180	122	"Alive"
"6"	30	685	180.5	111	"Alive"
"7"	31	692	183	102	"Alive"
"8"	32	705.5	186	83	"Alive"
"9"	33	703.5	186.5	79	"Alive"
"10"	34	705.5	186.5	95	"Alive"
"11"	35	696	175.5	75	"Alive"
"12"	36	699	177.5	96	"Alive"
"13"	37	696.5	165.5	129	"Alive"
"14"	38	697.5	166.5	135	"Alive"
"15"	39	694	169	121	"Alive"
