"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	16	188.5	1005.5	128	"Alive"
"2"	17	179.5	1018.5	156	"Alive"
"3"	18	183	1029.5	285	"Alive"
"4"	19	170	1017.5	130	"Alive"
"5"	20	168	1006.5	153	"Alive"
"6"	21	164	1004	138	"Alive"
"7"	22	167	1010	112	"Alive"
"8"	23	159	1027	176	"Alive"
"9"	24	158	1014	119	"Alive"
"10"	25	158.5	1016.5	145	"Alive"
"11"	26	150	1002	69	"Dead"
"12"	27	141.5	1003.5	159	"Alive"
"13"	28	152.5	993.5	105	"Alive"
"14"	29	140	993.5	238	"Dead"
"15"	30	134.5	984	198	"Dead"
"16"	31	139.5	994	192	"Dead"
"17"	32	135.5	996.5	114	"Dead"
"18"	33	131.5	978	142	"Alive"
"19"	34	123.5	978.5	109	"Alive"
"20"	35	127	983	87	"Alive"
"21"	36	127.5	983.5	92	"Alive"
"22"	37	119.5	995	96	"Alive"
"23"	38	121	993	90	"Alive"
"24"	39	122	992	96	"Alive"
