"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	566	274	110	"Alive"
"2"	25	565	282	116	"Alive"
"3"	26	569	277.5	94	"Alive"
"4"	27	570.5	281	113	"Alive"
"5"	28	570	275.5	105	"Alive"
"6"	29	574	277	99	"Alive"
"7"	30	578.5	275	121	"Alive"
"8"	31	591.5	284	117	"Alive"
"9"	32	591	284	100	"Alive"
"10"	33	609	283.5	133	"Alive"
"11"	34	586.5	287.5	110	"Alive"
"12"	35	589.5	288	119	"Alive"
"13"	36	591.5	285.5	114	"Alive"
"14"	37	591	282.5	102	"Alive"
"15"	38	593.5	285.5	109	"Alive"
"16"	39	582	280	121	"Alive"
