"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	50.5	70	93	"Alive"
"2"	24	61.5	90	139	"Alive"
"3"	25	57	94.5	153	"Alive"
"4"	26	44.5	102	105	"Alive"
"5"	27	44.5	100.5	115	"Alive"
"6"	28	59	100.5	111	"Alive"
"7"	29	48	114.5	180	"Alive"
"8"	30	52.5	121	188	"Alive"
"9"	31	52.5	126	172	"Alive"
"10"	32	67.5	120	120	"Alive"
"11"	33	67.5	126.5	130	"Alive"
"12"	34	74	110.5	134	"Alive"
"13"	35	68.5	109.5	143	"Alive"
"14"	36	70	110.5	117	"Alive"
"15"	37	71.5	113.5	112	"Alive"
"16"	38	70.5	114	113	"Alive"
"17"	39	83	109	80	"Alive"
