"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	216.5	351	101	"Alive"
"2"	20	216	348.5	113	"Alive"
"3"	21	211	345	150	"Alive"
"4"	22	212.5	356.5	153	"Alive"
"5"	23	209.5	351.5	153	"Alive"
"6"	24	213	355	148	"Alive"
"7"	25	214	350	347	"Alive"
"8"	26	229.5	361	102	"Alive"
"9"	27	227.5	344.5	271	"Alive"
"10"	28	219	339.5	149	"Alive"
"11"	29	220.5	340.5	260	"Alive"
"12"	30	220.5	322.5	124	"Dead"
"13"	31	236.5	324	93	"Alive"
"14"	32	220	312.5	73	"Alive"
"15"	33	226	299.5	88	"Alive"
"16"	34	227.5	299	86	"Alive"
"17"	35	226	297.5	106	"Alive"
"18"	36	229	293	94	"Alive"
"19"	37	229	288.5	100	"Alive"
"20"	38	228	284	78	"Alive"
"21"	39	228	284.5	84	"Alive"
