"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	1001	898.5	184	"Alive"
"2"	24	993.5	902	81	"Alive"
"3"	25	1016.5	902.5	124	"Alive"
"4"	26	1019.5	907.5	121	"Alive"
"5"	27	1024.5	913.5	128	"Alive"
"6"	28	1020.5	921	242	"Alive"
"7"	29	1019	925	267	"Alive"
"8"	30	1027	919	149	"Alive"
"9"	31	1025.5	922.5	179	"Alive"
"10"	32	1023	918	235	"Alive"
"11"	33	1015	909.5	105	"Alive"
"12"	34	1001.5	911.5	138	"Alive"
"13"	35	1003.5	907	117	"Alive"
"14"	36	1015	889.5	89	"Alive"
"15"	37	1014.5	891	70	"Alive"
"16"	38	1012.5	894	112	"Alive"
"17"	39	1014	891.5	92	"Alive"
