"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	551.5	459.5	116	"Alive"
"2"	20	543	465	182	"Alive"
"3"	21	539	469	102	"Alive"
"4"	22	531	473.5	135	"Alive"
"5"	23	528	481	142	"Alive"
"6"	24	524	472	116	"Alive"
"7"	25	523.5	450.5	139	"Alive"
"8"	26	524	440	92	"Alive"
"9"	27	526	444	108	"Alive"
"10"	28	525	440	97	"Alive"
"11"	29	508	440	146	"Alive"
"12"	30	506.5	441	101	"Alive"
"13"	31	509	434	103	"Alive"
"14"	32	505.5	436	113	"Alive"
"15"	33	500.5	436	115	"Alive"
"16"	34	499	433	141	"Alive"
"17"	35	500	431	178	"Alive"
"18"	36	499	435	110	"Alive"
"19"	37	507.5	432.5	75	"Alive"
"20"	38	495.5	421.5	99	"Alive"
"21"	39	487	427.5	70	"Alive"
