"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	476.5	750	102	"Alive"
"2"	19	462	751	202	"Dead"
"3"	20	454.5	762	99	"Alive"
"4"	21	455	761.5	131	"Alive"
"5"	22	445	769	198	"Alive"
"6"	23	446	774	172	"Dead"
"7"	24	453	773.5	216	"Dead"
"8"	25	438.5	772	194	"Dead"
"9"	26	432	772.5	201	"Dead"
"10"	27	435	774.5	161	"Dead"
"11"	28	424	770.5	197	"Dead"
"12"	29	436.5	774	153	"Dead"
"13"	30	443	776	72	"Dead"
"14"	31	446	773	135	"Dead"
"15"	32	437.5	778.5	246	"Dead"
"16"	33	442	773	143	"Dead"
"17"	34	428.5	769.5	232	"Dead"
"18"	35	420	770.5	318	"Dead"
"19"	36	414.5	764.5	230	"Dead"
"20"	37	395	766.5	244	"Dead"
"21"	38	398.5	776	160	"Dead"
"22"	39	404	762.5	281	"Dead"
