"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	21	1389.5	767	114	"Alive"
"2"	22	1391	778.5	109	"Alive"
"3"	23	1403	800.5	88	"Alive"
"4"	24	1406.5	800	120	"Alive"
"5"	25	1410.5	801	99	"Alive"
"6"	26	1406.5	803	132	"Alive"
"7"	27	1407	807	100	"Alive"
"8"	28	1402	805.5	96	"Alive"
"9"	29	1394.5	803	103	"Alive"
"10"	30	1389	784.5	95	"Alive"
"11"	31	1385.5	789	104	"Alive"
"12"	32	1379	802.5	99	"Alive"
"13"	33	1387	790.5	88	"Alive"
"14"	34	1389	788	78	"Alive"
"15"	35	1386	793	104	"Alive"
"16"	36	1387	791.5	99	"Alive"
"17"	37	1387	793	106	"Alive"
"18"	38	1392.5	807	135	"Alive"
"19"	39	1396	801	347	"Alive"
