"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	246	86	99	"Alive"
"2"	20	257	89	302	"Alive"
"3"	21	257.5	109	226	"Alive"
"4"	22	245.5	117	215	"Alive"
"5"	23	245	115	248	"Alive"
"6"	24	263	115	258	"Alive"
"7"	25	256	109.5	166	"Alive"
"8"	26	266.5	108	135	"Alive"
"9"	27	261.5	103	208	"Alive"
"10"	28	268.5	105.5	322	"Alive"
"11"	29	263.5	105	460	"Alive"
"12"	30	260	109.5	180	"Alive"
"13"	31	249	97.5	136	"Dead"
"14"	32	241	87	205	"Alive"
"15"	33	234.5	103.5	117	"Alive"
"16"	34	221	115	169	"Alive"
"17"	35	218	104.5	82	"Alive"
"18"	36	220	103	208	"Alive"
"19"	37	229.5	94	237	"Alive"
"20"	38	229	87	268	"Alive"
"21"	39	221.5	86	115	"Alive"
