"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	935.5	539	115	"Alive"
"2"	21	938.5	541.5	123	"Alive"
"3"	22	953.5	555	186	"Alive"
"4"	23	956.5	563.5	159	"Alive"
"5"	24	955	568	126	"Alive"
"6"	25	954.5	572.5	129	"Alive"
"7"	26	937.5	563.5	115	"Alive"
"8"	27	945.5	556.5	117	"Alive"
"9"	28	939.5	560	109	"Alive"
"10"	29	935.5	559.5	129	"Alive"
"11"	30	936.5	561	137	"Alive"
"12"	31	937.5	559	148	"Alive"
"13"	32	940.5	552	164	"Alive"
"14"	33	940	558	114	"Alive"
"15"	34	945	545	79	"Alive"
"16"	35	946.5	544.5	96	"Alive"
"17"	36	946.5	556.5	63	"Alive"
"18"	37	942	560	81	"Alive"
"19"	38	943.5	553.5	90	"Alive"
"20"	39	941	552	90	"Alive"
