"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	16	774.5	530.5	189	"Alive"
"2"	17	770.5	513.5	241	"Alive"
"3"	18	780.5	526	211	"Alive"
"4"	19	782.5	524.5	154	"Alive"
"5"	20	779	528	159	"Alive"
"6"	21	771	522.5	172	"Alive"
"7"	22	758	514.5	112	"Alive"
"8"	23	758.5	503	150	"Alive"
"9"	24	752	498	85	"Alive"
"10"	25	743.5	489	109	"Alive"
"11"	26	742.5	477.5	135	"Alive"
"12"	27	745	491.5	111	"Alive"
"13"	28	743	481.5	96	"Alive"
"14"	29	735.5	481	99	"Alive"
"15"	30	730.5	491	109	"Alive"
"16"	31	715.5	498.5	99	"Alive"
"17"	32	715	492	94	"Alive"
"18"	33	704.5	481.5	143	"Alive"
"19"	34	709	483	161	"Alive"
"20"	35	719.5	474.5	183	"Alive"
"21"	36	710.5	460	109	"Dead"
"22"	37	722.5	451	168	"Dead"
"23"	38	726	453.5	253	"Dead"
"24"	39	730	460	134	"Dead"
