"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	473.5	581.5	158	"Alive"
"2"	23	467	589.5	152	"Alive"
"3"	24	462.5	590	140	"Alive"
"4"	25	464	586.5	134	"Dead"
"5"	26	459.5	585.5	134	"Alive"
"6"	27	477.5	582	227	"Dead"
"7"	28	472	594	116	"Alive"
"8"	29	476	591	273	"Dead"
"9"	30	474.5	585.5	92	"Dead"
"10"	31	471.5	586	123	"Dead"
"11"	32	473	591.5	241	"Dead"
"12"	33	474	594	224	"Dead"
"13"	34	478	585	240	"Alive"
"14"	35	471.5	576.5	132	"Dead"
"15"	36	469.5	581	130	"Dead"
"16"	37	467.5	584	183	"Dead"
"17"	38	468.5	579	259	"Dead"
"18"	39	471	577	137	"Dead"
