"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	16	827	109.5	168	"Alive"
"2"	17	821	110.5	165	"Alive"
"3"	18	814.5	136	140	"Alive"
"4"	19	800.5	127	178	"Alive"
"5"	20	799.5	131.5	155	"Alive"
"6"	21	786	133.5	132	"Alive"
"7"	22	784.5	128.5	90	"Alive"
"8"	23	795	128	113	"Alive"
"9"	24	801.5	121	131	"Alive"
"10"	25	809.5	124	99	"Alive"
"11"	26	807.5	127	91	"Alive"
"12"	27	812.5	122	98	"Alive"
"13"	28	806.5	123.5	92	"Alive"
"14"	29	806	124	120	"Alive"
"15"	30	803	122	117	"Alive"
"16"	31	804	114	124	"Alive"
"17"	32	805	111.5	105	"Alive"
"18"	33	800.5	97.5	116	"Alive"
"19"	34	798	100.5	128	"Alive"
"20"	35	794.5	103.5	113	"Alive"
"21"	36	798	102.5	89	"Alive"
"22"	37	803	111	127	"Alive"
"23"	38	802	117	75	"Alive"
"24"	39	802.5	111.5	280	"Dead"
