"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	15	1282.5	118	164	"Alive"
"2"	16	1293	121	123	"Alive"
"3"	17	1307.5	112.5	188	"Alive"
"4"	18	1320.5	127	219	"Alive"
"5"	19	1325.5	132	115	"Alive"
"6"	20	1317.5	124.5	91	"Alive"
"7"	21	1327	133.5	132	"Alive"
"8"	22	1328	135.5	421	"Alive"
"9"	23	1334.5	123	210	"Alive"
"10"	24	1327	118.5	170	"Alive"
"11"	25	1327.5	114.5	162	"Alive"
"12"	26	1340	105	218	"Alive"
"13"	27	1338	118	115	"Alive"
"14"	28	1355	110	314	"Alive"
"15"	29	1333	112.5	136	"Alive"
"16"	30	1335	114.5	70	"Alive"
"17"	31	1333.5	116.5	86	"Dead"
"18"	32	1334.5	118.5	231	"Dead"
"19"	33	1341	127	100	"Dead"
"20"	34	1340.5	113.5	215	"Alive"
"21"	35	1348	108.5	205	"Dead"
"22"	36	1352.5	107	118	"Alive"
"23"	37	1351	104.5	92	"Dead"
"24"	38	1348.5	104.5	79	"Alive"
"25"	39	1348	105.5	103	"Alive"
