"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	25	95	842.5	139	"Alive"
"2"	26	105.5	845	104	"Alive"
"3"	27	100.5	853.5	98	"Alive"
"4"	28	105	851.5	101	"Alive"
"5"	29	105	851	106	"Alive"
"6"	30	103	851.5	111	"Alive"
"7"	31	107	851.5	96	"Alive"
"8"	32	107	846	93	"Alive"
"9"	33	105.5	861.5	98	"Alive"
"10"	34	104.5	860.5	91	"Alive"
"11"	35	106.5	863.5	91	"Alive"
"12"	36	105	861.5	86	"Alive"
"13"	37	106.5	859.5	88	"Alive"
"14"	38	103.5	860.5	92	"Alive"
"15"	39	89	866.5	98	"Alive"
