"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	406	72	114	"Alive"
"2"	23	404.5	72.5	152	"Alive"
"3"	24	407.5	81.5	322	"Alive"
"4"	25	406	93	112	"Alive"
"5"	26	416	96	382	"Alive"
"6"	27	412	96.5	138	"Alive"
"7"	28	426	95	205	"Alive"
"8"	29	429	90.5	167	"Alive"
"9"	30	427	91.5	304	"Alive"
"10"	31	441.5	86.5	106	"Alive"
"11"	32	435.5	72	121	"Alive"
"12"	33	442	69.5	124	"Alive"
"13"	34	435.5	69	178	"Alive"
"14"	35	435.5	68.5	141	"Alive"
"15"	36	425	72.5	91	"Alive"
"16"	37	411	79	116	"Alive"
"17"	38	415	78	419	"Alive"
"18"	39	415.5	78.5	91	"Alive"
