"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	172.5	116	161	"Alive"
"2"	24	163.5	124	207	"Alive"
"3"	25	166	121	303	"Alive"
"4"	26	164.5	120	97	"Alive"
"5"	27	174	119	100	"Alive"
"6"	28	174	116	107	"Alive"
"7"	29	173.5	117	122	"Alive"
"8"	30	166	118	109	"Alive"
"9"	31	158	120	103	"Alive"
"10"	32	153.5	119.5	122	"Alive"
"11"	33	150.5	121	110	"Alive"
"12"	34	154	123	99	"Alive"
"13"	35	167.5	111.5	138	"Alive"
"14"	36	160	117.5	250	"Alive"
"15"	37	159.5	117.5	246	"Alive"
"16"	38	149.5	119	120	"Alive"
"17"	39	147.5	120.5	120	"Alive"
