"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	21	1010.5	933.5	368	"Alive"
"2"	22	1027	932	160	"Alive"
"3"	23	1025.5	932.5	184	"Alive"
"4"	24	1038.5	947	107	"Alive"
"5"	25	1044.5	942.5	136	"Alive"
"6"	26	1045	942	117	"Alive"
"7"	27	1046.5	936.5	101	"Alive"
"8"	28	1050	942	128	"Alive"
"9"	29	1052	943.5	120	"Alive"
"10"	30	1050.5	943	123	"Alive"
"11"	31	1050	940.5	119	"Alive"
"12"	32	1051.5	937.5	117	"Alive"
"13"	33	1053	938	100	"Alive"
"14"	34	1063	947	104	"Alive"
"15"	35	1081	945	99	"Alive"
"16"	36	1079.5	946.5	87	"Alive"
"17"	37	1078.5	942	101	"Alive"
"18"	38	1083.5	945.5	96	"Alive"
"19"	39	1082.5	944.5	101	"Alive"
