"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	542	611.5	127	"Alive"
"2"	25	537	606	104	"Alive"
"3"	26	530	598.5	240	"Alive"
"4"	27	533	609	106	"Alive"
"5"	28	537.5	626	118	"Alive"
"6"	29	559	630.5	127	"Alive"
"7"	30	552.5	625	207	"Alive"
"8"	31	549	629.5	232	"Alive"
"9"	32	541	635.5	91	"Alive"
"10"	33	543.5	639	143	"Alive"
"11"	34	535	626	93	"Alive"
"12"	35	538	626.5	104	"Alive"
"13"	36	540	617.5	134	"Alive"
"14"	37	538	621.5	117	"Alive"
"15"	38	541.5	611	192	"Alive"
"16"	39	539	611	91	"Alive"
