"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	1237	966	93	"Alive"
"2"	19	1241	957	116	"Alive"
"3"	20	1239.5	950	129	"Alive"
"4"	21	1243	948	196	"Alive"
"5"	22	1242	948.5	329	"Alive"
"6"	23	1247	950	167	"Alive"
"7"	24	1259	939	97	"Alive"
"8"	25	1260.5	943.5	102	"Alive"
"9"	26	1247.5	940	131	"Alive"
"10"	27	1248.5	942.5	263	"Dead"
"11"	28	1250.5	949.5	261	"Alive"
"12"	29	1246.5	951	277	"Dead"
"13"	30	1249	951	168	"Alive"
"14"	31	1237	950.5	136	"Alive"
"15"	32	1248	948.5	106	"Alive"
"16"	33	1253	943.5	113	"Alive"
"17"	34	1249.5	940.5	110	"Alive"
"18"	35	1248.5	939.5	169	"Alive"
"19"	36	1246	940	259	"Alive"
"20"	37	1232.5	935	206	"Alive"
"21"	38	1240.5	930.5	296	"Alive"
"22"	39	1235	934	182	"Dead"
