"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	323.5	862.5	96	"Alive"
"2"	24	328	868.5	129	"Alive"
"3"	25	323.5	869.5	152	"Alive"
"4"	26	332	880	163	"Alive"
"5"	27	339	868	73	"Alive"
"6"	28	340.5	864.5	252	"Alive"
"7"	29	339	859	201	"Alive"
"8"	30	338.5	854.5	212	"Alive"
"9"	31	339	849.5	308	"Alive"
"10"	32	337.5	850	152	"Alive"
"11"	33	335.5	847	187	"Alive"
"12"	34	331.5	844.5	99	"Dead"
"13"	35	321	843.5	101	"Alive"
"14"	36	308.5	850.5	95	"Alive"
"15"	37	304.5	841.5	120	"Alive"
"16"	38	305.5	841.5	115	"Alive"
"17"	39	310.5	854	124	"Alive"
