"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	1312.5	356.5	136	"Alive"
"2"	21	1312	356	193	"Alive"
"3"	22	1309.5	355.5	115	"Alive"
"4"	23	1325	356	85	"Alive"
"5"	24	1309.5	356	177	"Alive"
"6"	25	1314	361	388	"Alive"
"7"	26	1308	354.5	149	"Alive"
"8"	27	1324.5	363	150	"Alive"
"9"	28	1319.5	364.5	292	"Alive"
"10"	29	1320	358.5	249	"Dead"
"11"	30	1328	362.5	211	"Alive"
"12"	31	1335	366.5	195	"Alive"
"13"	32	1342.5	351.5	120	"Alive"
"14"	33	1332	344	105	"Dead"
"15"	34	1334	345	200	"Dead"
"16"	35	1332	343	243	"Alive"
"17"	36	1342.5	333	82	"Dead"
"18"	37	1344.5	331.5	80	"Dead"
"19"	38	1348	328	174	"Alive"
"20"	39	1348	327.5	242	"Dead"
