"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	678.5	80	138	"Alive"
"2"	23	675	65.5	150	"Dead"
"3"	24	684	59	108	"Alive"
"4"	25	677	65	111	"Alive"
"5"	26	679	66	130	"Alive"
"6"	27	674.5	72.5	122	"Alive"
"7"	28	677	75.5	97	"Alive"
"8"	29	683.5	77.5	104	"Alive"
"9"	30	683.5	77	133	"Alive"
"10"	31	676.5	91	161	"Alive"
"11"	32	676.5	95	93	"Alive"
"12"	33	678	105	85	"Alive"
"13"	34	675.5	102	106	"Alive"
"14"	35	672	102	113	"Alive"
"15"	36	680	117	85	"Alive"
"16"	37	676.5	121	191	"Alive"
"17"	38	663.5	135	76	"Alive"
"18"	39	664.5	152.5	85	"Alive"
