"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	13	871	671	149	"Alive"
"2"	14	843	685.5	152	"Alive"
"3"	15	841	685	161	"Alive"
"4"	16	834	683.5	182	"Alive"
"5"	17	852	687.5	165	"Alive"
"6"	18	855	690.5	181	"Alive"
"7"	19	844.5	681.5	142	"Alive"
"8"	20	845.5	670	88	"Alive"
"9"	21	863	681.5	132	"Alive"
"10"	22	861	680	160	"Alive"
"11"	23	856	678	101	"Alive"
"12"	24	862	680	107	"Alive"
"13"	25	873.5	666	117	"Alive"
"14"	26	870.5	658	127	"Alive"
"15"	27	869.5	661	212	"Alive"
"16"	28	873	664.5	207	"Alive"
"17"	29	869.5	661	104	"Alive"
"18"	30	868	656.5	103	"Alive"
"19"	31	849.5	661.5	139	"Alive"
"20"	32	856	689	388	"Alive"
"21"	33	859	684	165	"Dead"
"22"	34	850.5	687	174	"Dead"
"23"	35	853	705	74	"Dead"
"24"	36	853	707	172	"Dead"
"25"	37	848.5	706.5	159	"Dead"
"26"	38	838.5	703.5	121	"Dead"
"27"	39	844	703.5	161	"Dead"
