"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	1010.5	348.5	154	"Alive"
"2"	20	1021	359.5	171	"Alive"
"3"	21	1022	359	196	"Alive"
"4"	22	1031.5	363.5	172	"Alive"
"5"	23	1042	369	170	"Alive"
"6"	24	1043.5	376	204	"Alive"
"7"	25	1039.5	374	178	"Alive"
"8"	26	1032	365.5	168	"Alive"
"9"	27	1032	371	148	"Alive"
"10"	28	1031	372	148	"Alive"
"11"	29	1032	373	152	"Alive"
"12"	30	1035.5	378	124	"Alive"
"13"	31	1039	376.5	136	"Alive"
"14"	32	1040	379.5	105	"Alive"
"15"	33	1043	383.5	96	"Alive"
"16"	34	1037.5	382	132	"Alive"
"17"	35	1047	377	78	"Alive"
"18"	36	1043.5	386	89	"Alive"
"19"	37	1044.5	386.5	100	"Alive"
"20"	38	1043.5	385	106	"Alive"
"21"	39	1041.5	379.5	115	"Alive"
