"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	10	1191	203	230	"Alive"
"2"	11	1192	204	172	"Alive"
"3"	12	1193.5	225	144	"Alive"
"4"	13	1202	229.5	154	"Alive"
"5"	14	1210	226	115	"Alive"
"6"	15	1217	220	104	"Alive"
"7"	16	1204	224.5	202	"Alive"
"8"	17	1207.5	225	116	"Alive"
"9"	18	1204.5	233.5	111	"Alive"
"10"	19	1210	235.5	126	"Alive"
"11"	20	1209.5	231	177	"Alive"
"12"	21	1207.5	227	189	"Alive"
"13"	22	1202.5	227.5	173	"Alive"
"14"	23	1201	232	83	"Alive"
"15"	24	1213.5	251.5	124	"Alive"
"16"	25	1215.5	247	113	"Alive"
"17"	26	1233.5	242.5	164	"Alive"
"18"	27	1244	235.5	81	"Alive"
"19"	28	1235	230.5	107	"Alive"
"20"	29	1248	242	106	"Alive"
"21"	30	1254.5	244	111	"Alive"
"22"	31	1263.5	233.5	142	"Alive"
"23"	32	1257.5	232	173	"Alive"
"24"	33	1257	236	170	"Alive"
"25"	34	1256	241.5	191	"Alive"
"26"	35	1258	238.5	101	"Dead"
"27"	36	1249	231	450	"Dead"
"28"	37	1247	234.5	112	"Alive"
"29"	38	1257	237.5	107	"Alive"
"30"	39	1248	236.5	234	"Dead"
