"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	16	927.5	646.5	142	"Alive"
"2"	17	939.5	639	145	"Alive"
"3"	18	943	641.5	118	"Alive"
"4"	19	931.5	646	156	"Alive"
"5"	20	921	674	162	"Alive"
"6"	21	943	675.5	144	"Alive"
"7"	22	946.5	672.5	182	"Alive"
"8"	23	937	673	175	"Alive"
"9"	24	951	677	186	"Alive"
"10"	25	957.5	673	172	"Alive"
"11"	26	958	675	349	"Alive"
"12"	27	947	680.5	95	"Alive"
"13"	28	949.5	680	136	"Alive"
"14"	29	964.5	671	153	"Alive"
"15"	30	961.5	670.5	112	"Alive"
"16"	31	955	670.5	126	"Alive"
"17"	32	945	671	157	"Alive"
"18"	33	951.5	682.5	93	"Alive"
"19"	34	953	683	108	"Alive"
"20"	35	947.5	683.5	91	"Alive"
"21"	36	946.5	684.5	90	"Alive"
"22"	37	952	702	103	"Alive"
"23"	38	949.5	699	103	"Alive"
"24"	39	948.5	697	101	"Alive"
