"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	6	1314.5	335	112	"Alive"
"2"	7	1295.5	333	149	"Alive"
"3"	8	1297.5	328.5	132	"Alive"
"4"	9	1300	331	158	"Alive"
"5"	10	1307.5	332	184	"Alive"
"6"	11	1309.5	319.5	204	"Alive"
"7"	12	1311	308	139	"Alive"
"8"	13	1316.5	325	162	"Alive"
"9"	14	1314.5	318	158	"Alive"
"10"	15	1304	318.5	152	"Alive"
"11"	16	1292.5	301	200	"Alive"
"12"	17	1299	300.5	104	"Alive"
"13"	18	1287	289.5	204	"UnStained"
"14"	19	1276.5	288.5	97	"UnStained"
"15"	20	1277	291.5	163	"UnStained"
"16"	21	1273	290.5	135	"UnStained"
"17"	22	1275	290	122	"UnStained"
"18"	23	1268	287	152	"Alive"
"19"	24	1277	285	172	"Alive"
"20"	25	1259.5	271	376	"Alive"
"21"	26	1261	278	400	"Alive"
"22"	27	1238	271.5	479	"Alive"
"23"	28	1226	275.5	160	"Alive"
"24"	29	1224	261	155	"Alive"
"25"	30	1223	265	197	"Alive"
"26"	31	1218	264.5	249	"Alive"
"27"	32	1216.5	272.5	307	"Alive"
"28"	33	1211	257	196	"Alive"
"29"	34	1199.5	260.5	96	"Alive"
"30"	35	1208	259	112	"Alive"
"31"	36	1201	271	227	"Alive"
"32"	37	1200	273	181	"Alive"
"33"	38	1195	268	185	"Alive"
"34"	39	1192.5	267	134	"Alive"
