"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	9	480	309	144	"Alive"
"2"	10	476	304.5	232	"Alive"
"3"	11	473	299	210	"Alive"
"4"	12	482	301	350	"Alive"
"5"	13	454	301.5	106	"Alive"
"6"	14	448	291	169	"Alive"
"7"	15	452	289.5	141	"Alive"
"8"	16	452	294.5	203	"Alive"
"9"	17	444.5	286.5	144	"Alive"
"10"	18	456	279.5	148	"Alive"
"11"	19	464.5	284	139	"Alive"
"12"	20	469.5	274.5	118	"Alive"
"13"	21	469	280.5	107	"Alive"
"14"	22	457	282.5	123	"Alive"
"15"	23	447	282.5	167	"Alive"
"16"	24	436	286	133	"Alive"
"17"	25	431.5	283	134	"Alive"
"18"	26	417.5	289.5	221	"Alive"
"19"	27	412.5	283	211	"Alive"
"20"	28	398.5	281	120	"Alive"
"21"	29	407	278	168	"Alive"
"22"	30	410.5	286	120	"Alive"
"23"	31	412.5	285.5	157	"Dead"
"24"	32	413.5	294.5	114	"Alive"
"25"	33	415.5	282.5	225	"Dead"
"26"	34	413	281.5	184	"Dead"
"27"	35	411	283.5	254	"Dead"
"28"	36	416.5	286.5	160	"Alive"
"29"	37	421.5	296	122	"Dead"
"30"	38	423.5	288.5	271	"Alive"
"31"	39	423	289.5	180	"Dead"
