"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	743	369	159	"Alive"
"2"	21	734.5	371.5	147	"Alive"
"3"	22	730.5	378.5	159	"Alive"
"4"	23	725.5	381.5	245	"Alive"
"5"	24	727	376.5	158	"Alive"
"6"	25	733	363	629	"Alive"
"7"	26	747.5	374.5	118	"Alive"
"8"	27	758	377	88	"Alive"
"9"	28	752	371.5	92	"Alive"
"10"	29	743.5	374	90	"Alive"
"11"	30	754.5	371.5	96	"Alive"
"12"	31	758	389.5	118	"Alive"
"13"	32	754.5	380	100	"Alive"
"14"	33	750.5	378	95	"Alive"
"15"	34	748.5	377.5	90	"Alive"
"16"	35	747.5	375	161	"Alive"
"17"	36	747.5	378	76	"Alive"
"18"	37	734	384.5	134	"Alive"
"19"	38	716	384.5	86	"Alive"
"20"	39	709	372	164	"Alive"
