"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	875.5	405	130	"Alive"
"2"	24	880	408	102	"Alive"
"3"	25	902	398.5	125	"Alive"
"4"	26	905	394	132	"Alive"
"5"	27	904	395	197	"Dead"
"6"	28	901.5	395.5	185	"Dead"
"7"	29	911	403	97	"Dead"
"8"	30	910	407	323	"Dead"
"9"	31	904	402.5	108	"Dead"
"10"	32	913.5	393.5	118	"Dead"
"11"	33	911	394.5	101	"Alive"
"12"	34	920.5	397.5	199	"Dead"
"13"	35	921	398.5	236	"Dead"
"14"	36	910.5	391.5	140	"Alive"
"15"	37	921.5	402.5	132	"Dead"
"16"	38	922	404	115	"Dead"
"17"	39	918.5	417	107	"Dead"
