"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	15	1107.5	270	110	"Alive"
"2"	16	1107	280.5	129	"Alive"
"3"	17	1108.5	283	132	"Alive"
"4"	18	1100.5	280	140	"Alive"
"5"	19	1101	285	130	"Alive"
"6"	20	1100	292.5	138	"Alive"
"7"	21	1098.5	298.5	205	"Alive"
"8"	22	1090	289	166	"Alive"
"9"	23	1090.5	289	132	"Alive"
"10"	24	1092	285	191	"Alive"
"11"	25	1094	279.5	86	"Alive"
"12"	26	1095	274	111	"Alive"
"13"	27	1094	269	123	"Alive"
"14"	28	1072.5	277	102	"Alive"
"15"	29	1081.5	272	85	"Alive"
"16"	30	1079	273.5	100	"Alive"
"17"	31	1072	287	149	"Alive"
"18"	32	1059.5	301.5	186	"Alive"
"19"	33	1054	290.5	140	"Alive"
"20"	34	1048	307.5	78	"Alive"
"21"	35	1042	298.5	126	"Alive"
"22"	36	1044	294.5	205	"Alive"
"23"	37	1045.5	293	180	"Alive"
"24"	38	1044.5	296	194	"Alive"
"25"	39	1043.5	297.5	151	"Alive"
