"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	21	1204	90	127	"Alive"
"2"	22	1211	92.5	159	"Alive"
"3"	23	1219	93	106	"Alive"
"4"	24	1207	83.5	95	"Alive"
"5"	25	1220	84.5	109	"Alive"
"6"	26	1219.5	84.5	105	"Alive"
"7"	27	1222.5	91	103	"Alive"
"8"	28	1221.5	94.5	119	"Alive"
"9"	29	1212	107	112	"Alive"
"10"	30	1216	108.5	139	"Alive"
"11"	31	1216	110	114	"Alive"
"12"	32	1224.5	90	88	"Alive"
"13"	33	1223	89	96	"Alive"
"14"	34	1214.5	95.5	112	"Alive"
"15"	35	1217	98	86	"Alive"
"16"	36	1221.5	98	89	"Alive"
"17"	37	1220.5	100	88	"Alive"
"18"	38	1217.5	103	82	"Alive"
"19"	39	1224	96	171	"Alive"
